"","agencyname","day","hearing"
"26281","FRA",2015-10-07,0
"26282","FRA",2015-10-08,0
"26283","FRA",2015-10-09,0
"26284","FRA",2015-10-10,0
"26285","FRA",2015-10-11,0
"26286","FRA",2015-10-12,0
"26287","FRA",2015-10-13,0
"26288","FRA",2015-10-14,0
"26289","FRA",2015-10-15,0
"26290","FRA",2015-10-16,0
"26291","FRA",2015-10-17,0
"26292","FRA",2015-10-18,0
"26293","FRA",2015-10-19,0
"26294","FRA",2015-10-20,0
"26295","FRA",2015-10-21,0
"26296","FRA",2015-10-22,0
"26297","FRA",2015-10-23,0
"26298","FRA",2015-10-24,0
"26299","FRA",2015-10-25,0
"26300","FRA",2015-10-26,0
"26301","FRA",2015-10-27,0
"26302","FRA",2015-10-28,0
"26303","FRA",2015-10-29,0
"26304","FRA",2015-10-30,0
"26305","FRA",2015-10-31,0
"26306","FRA",2015-11-01,0
"26307","FRA",2015-11-02,0
"26308","FRA",2015-11-03,0
"26309","FRA",2015-11-04,0
"26310","FRA",2015-11-05,0
"26311","FRA",2015-11-06,0
"26312","FRA",2015-11-07,0
"26313","FRA",2015-11-08,0
"26314","FRA",2015-11-09,0
"26315","FRA",2015-11-10,0
"26316","FRA",2015-11-11,0
"26317","FRA",2015-11-12,0
"26318","FRA",2015-11-13,0
"26319","FRA",2015-11-14,0
"26320","FRA",2015-11-15,0
"26321","FRA",2015-11-16,0
"26322","FRA",2015-11-17,0
"26323","FRA",2015-11-18,0
"26324","FRA",2015-11-19,0
"26325","FRA",2015-11-20,0
"26326","FRA",2015-11-21,0
"26327","FRA",2015-11-22,0
"26328","FRA",2015-11-23,0
"26329","FRA",2015-11-24,0
"26330","FRA",2015-11-25,0
"26331","FRA",2015-11-26,0
"26332","FRA",2015-11-27,0
"26333","FRA",2015-11-28,0
"26334","FRA",2015-11-29,0
"26335","FRA",2015-11-30,0
"26336","FRA",2015-12-01,1
"26337","FRA",2015-12-02,0
"26338","FRA",2015-12-03,0
"26339","FRA",2015-12-04,0
"26340","FRA",2015-12-05,0
"26341","FRA",2015-12-06,0
"26342","FRA",2015-12-07,0
"26343","FRA",2015-12-08,0
"26344","FRA",2015-12-09,0
"26345","FRA",2015-12-10,1
"26346","FRA",2015-12-11,0
"26347","FRA",2015-12-12,0
"26348","FRA",2015-12-13,0
"26349","FRA",2015-12-14,0
"26350","FRA",2015-12-15,0
"26351","FRA",2015-12-16,0
"26352","FRA",2015-12-17,0
"26353","FRA",2015-12-18,0
"26354","FRA",2015-12-19,0
"26355","FRA",2015-12-20,0
"26356","FRA",2015-12-21,0
"26357","FRA",2015-12-22,0
"26358","FRA",2015-12-23,0
"26359","FRA",2015-12-24,0
"26360","FRA",2015-12-25,0
"26361","FRA",2015-12-26,0
"26362","FRA",2015-12-27,0
"26363","FRA",2015-12-28,0
"26364","FRA",2015-12-29,0
"26365","FRA",2015-12-30,0
"26366","FRA",2015-12-31,0
"26367","FRA",2016-01-01,0
"26368","FRA",2016-01-02,0
"26369","FRA",2016-01-03,0
"26370","FRA",2016-01-04,0
"26371","FRA",2016-01-05,0
"26372","FRA",2016-01-06,0
"26373","FRA",2016-01-07,0
"26374","FRA",2016-01-08,0
"26375","FRA",2016-01-09,0
"26376","FRA",2016-01-10,0
"26377","FRA",2016-01-11,0
"26378","FRA",2016-01-12,0
"26379","FRA",2016-01-13,0
"26380","FRA",2016-01-14,0
"26381","FRA",2016-01-15,0
"26382","FRA",2016-01-16,0
"26383","FRA",2016-01-17,0
"26384","FRA",2016-01-18,0
"26385","FRA",2016-01-19,0
"26386","FRA",2016-01-20,0
"26387","FRA",2016-01-21,0
"26388","FRA",2016-01-22,0
"26389","FRA",2016-01-23,0
"26390","FRA",2016-01-24,0
"26391","FRA",2016-01-25,1
"26392","FRA",2016-01-26,0
"26393","FRA",2016-01-27,0
"26394","FRA",2016-01-28,0
"26395","FRA",2016-01-29,0
"26396","FRA",2016-01-30,0
"26397","FRA",2016-01-31,0
"26398","FRA",2016-02-01,0
"26399","FRA",2016-02-02,0
"26400","FRA",2016-02-03,0
"26401","FRA",2016-02-04,0
"26402","FRA",2016-02-05,0
"26403","FRA",2016-02-06,0
"26404","FRA",2016-02-07,0
"26405","FRA",2016-02-08,0
"26406","FRA",2016-02-09,0
"26407","FRA",2016-02-10,0
"26408","FRA",2016-02-11,0
"26409","FRA",2016-02-12,0
"26410","FRA",2016-02-13,0
"26411","FRA",2016-02-14,0
"26412","FRA",2016-02-15,0
"26413","FRA",2016-02-16,0
"26414","FRA",2016-02-17,1
"26415","FRA",2016-02-18,0
"26416","FRA",2016-02-19,0
"26417","FRA",2016-02-20,0
"26418","FRA",2016-02-21,0
"26419","FRA",2016-02-22,0
"26420","FRA",2016-02-23,0
"26421","FRA",2016-02-24,0
"26422","FRA",2016-02-25,0
"26423","FRA",2016-02-26,0
"26424","FRA",2016-02-27,0
"26425","FRA",2016-02-28,0
"26426","FRA",2016-02-29,0
"26427","FRA",2016-03-01,0
"26428","FRA",2016-03-02,0
"26429","FRA",2016-03-03,0
"26430","FRA",2016-03-04,0
"26431","FRA",2016-03-05,0
"26432","FRA",2016-03-06,0
"26433","FRA",2016-03-07,0
"26434","FRA",2016-03-08,0
"26435","FRA",2016-03-09,0
"26436","FRA",2016-03-10,0
"26437","FRA",2016-03-11,0
"26438","FRA",2016-03-12,0
"26439","FRA",2016-03-13,0
"26440","FRA",2016-03-14,0
"26441","FRA",2016-03-15,0
"26442","FRA",2016-03-16,0
"26443","FRA",2016-03-17,0
"26444","FRA",2016-03-18,0
"26445","FRA",2016-03-19,0
"26446","FRA",2016-03-20,0
"26447","FRA",2016-03-21,1
"26448","FRA",2016-03-22,0
"26449","FRA",2016-03-23,0
"26450","FRA",2016-03-24,0
"26451","FRA",2016-03-25,0
"26452","FRA",2016-03-26,0
"26453","FRA",2016-03-27,0
"26454","FRA",2016-03-28,0
"26455","FRA",2016-03-29,0
"26456","FRA",2016-03-30,0
"26457","FRA",2016-03-31,0
"26458","FRA",2016-04-01,0
"26459","FRA",2016-04-02,0
"26460","FRA",2016-04-03,0
"26461","FRA",2016-04-04,0
"26462","FRA",2016-04-05,0
"26463","FRA",2016-04-06,0
"26464","FRA",2016-04-07,0
"26465","FRA",2016-04-08,0
"26466","FRA",2016-04-09,0
"26467","FRA",2016-04-10,0
"26468","FRA",2016-04-11,0
"26469","FRA",2016-04-12,0
"26470","FRA",2016-04-13,0
"26471","FRA",2016-04-14,0
"26472","FRA",2016-04-15,0
"26473","FRA",2016-04-16,0
"26474","FRA",2016-04-17,0
"26475","FRA",2016-04-18,0
"26476","FRA",2016-04-19,0
"26477","FRA",2016-04-20,0
"26478","FRA",2016-04-21,0
"26479","FRA",2016-04-22,0
"26480","FRA",2016-04-23,0
"26481","FRA",2016-04-24,0
"26482","FRA",2016-04-25,0
"26483","FRA",2016-04-26,0
"26484","FRA",2016-04-27,0
"26485","FRA",2016-04-28,0
"26486","FRA",2016-04-29,0
"26487","FRA",2016-04-30,0
"26488","FRA",2016-05-01,0
"26489","FRA",2016-05-02,0
"26490","FRA",2016-05-03,0
"26491","FRA",2016-05-04,0
"26492","FRA",2016-05-05,0
"26493","FRA",2016-05-06,0
"26494","FRA",2016-05-07,0
"26495","FRA",2016-05-08,0
"26496","FRA",2016-05-09,0
"26497","FRA",2016-05-10,0
"26498","FRA",2016-05-11,0
"26499","FRA",2016-05-12,0
"26500","FRA",2016-05-13,0
"26501","FRA",2016-05-14,0
"26502","FRA",2016-05-15,0
"26503","FRA",2016-05-16,0
"26504","FRA",2016-05-17,0
"26505","FRA",2016-05-18,0
"26506","FRA",2016-05-19,0
"26507","FRA",2016-05-20,0
"26508","FRA",2016-05-21,0
"26509","FRA",2016-05-22,0
"26510","FRA",2016-05-23,0
"26511","FRA",2016-05-24,0
"26512","FRA",2016-05-25,0
"26513","FRA",2016-05-26,0
"26514","FRA",2016-05-27,0
"26515","FRA",2016-05-28,0
"26516","FRA",2016-05-29,0
"26517","FRA",2016-05-30,0
"26518","FRA",2016-05-31,0
"26519","FRA",2016-06-01,0
"26520","FRA",2016-06-02,0
"26521","FRA",2016-06-03,0
"26522","FRA",2016-06-04,0
"26523","FRA",2016-06-05,0
"26524","FRA",2016-06-06,0
"26525","FRA",2016-06-07,0
"26526","FRA",2016-06-08,0
"26527","FRA",2016-06-09,0
"26528","FRA",2016-06-10,0
"26529","FRA",2016-06-11,0
"26530","FRA",2016-06-12,0
"26531","FRA",2016-06-13,0
"26532","FRA",2016-06-14,0
"26533","FRA",2016-06-15,0
"26534","FRA",2016-06-16,0
"26535","FRA",2016-06-17,0
"26536","FRA",2016-06-18,0
"26537","FRA",2016-06-19,0
"26538","FRA",2016-06-20,0
"26539","FRA",2016-06-21,0
"26540","FRA",2016-06-22,0
"26541","FRA",2016-06-23,0
"26542","FRA",2016-06-24,0
"26543","FRA",2016-06-25,0
"26544","FRA",2016-06-26,0
"26545","FRA",2016-06-27,0
"26546","FRA",2016-06-28,0
"26547","FRA",2016-06-29,0
"26548","FRA",2016-06-30,0
"26549","FRA",2016-07-01,0
"26550","FRA",2016-07-02,0
"26551","FRA",2016-07-03,0
"26552","FRA",2016-07-04,0
"26553","FRA",2016-07-05,0
"26554","FRA",2016-07-06,0
"26555","FRA",2016-07-07,0
"26556","FRA",2016-07-08,0
"26557","FRA",2016-07-09,0
"26558","FRA",2016-07-10,0
"26559","FRA",2016-07-11,0
"26560","FRA",2016-07-12,0
"26561","FRA",2016-07-13,0
"26562","FRA",2016-07-14,0
"26563","FRA",2016-07-15,0
"26564","FRA",2016-07-16,0
"26565","FRA",2016-07-17,0
"26566","FRA",2016-07-18,0
"26567","FRA",2016-07-19,0
"26568","FRA",2016-07-20,0
"26569","FRA",2016-07-21,0
"26570","FRA",2016-07-22,0
"26571","FRA",2016-07-23,0
"26572","FRA",2016-07-24,0
"26573","FRA",2016-07-25,0
"26574","FRA",2016-07-26,0
"26575","FRA",2016-07-27,0
"26576","FRA",2016-07-28,0
"26577","FRA",2016-07-29,0
"26578","FRA",2016-07-30,0
"26579","FRA",2016-07-31,0
"26580","FRA",2016-08-01,0
"26581","FRA",2016-08-02,0
"26582","FRA",2016-08-03,0
"26583","FRA",2016-08-04,0
"26584","FRA",2016-08-05,0
"26585","FRA",2016-08-06,0
"26586","FRA",2016-08-07,0
"26587","FRA",2016-08-08,0
"26588","FRA",2016-08-09,0
"26589","FRA",2016-08-10,0
"26590","FRA",2016-08-11,0
"26591","FRA",2016-08-12,0
"26592","FRA",2016-08-13,0
"26593","FRA",2016-08-14,0
"26594","FRA",2016-08-15,0
"26595","FRA",2016-08-16,0
"26596","FRA",2016-08-17,0
"26597","FRA",2016-08-18,0
"26598","FRA",2016-08-19,0
"26599","FRA",2016-08-20,0
"26600","FRA",2016-08-21,0
"26601","FRA",2016-08-22,0
"26602","FRA",2016-08-23,0
"26603","FRA",2016-08-24,0
"26604","FRA",2016-08-25,0
"26605","FRA",2016-08-26,0
"26606","FRA",2016-08-27,0
"26607","FRA",2016-08-28,0
"26608","FRA",2016-08-29,0
"26609","FRA",2016-08-30,0
"26610","FRA",2016-08-31,0
"26611","FRA",2016-09-01,0
"26612","FRA",2016-09-02,0
"26613","FRA",2016-09-03,0
"26614","FRA",2016-09-04,0
"26615","FRA",2016-09-05,0
"26616","FRA",2016-09-06,0
"26617","FRA",2016-09-07,0
"26618","FRA",2016-09-08,0
"26619","FRA",2016-09-09,0
"26620","FRA",2016-09-10,0
"26621","FRA",2016-09-11,0
"26622","FRA",2016-09-12,0
"26623","FRA",2016-09-13,0
"26624","FRA",2016-09-14,0
"26625","FRA",2016-09-15,0
"26626","FRA",2016-09-16,0
"26627","FRA",2016-09-17,0
"26628","FRA",2016-09-18,0
"26629","FRA",2016-09-19,0
"26630","FRA",2016-09-20,0
"26631","FRA",2016-09-21,0
"26632","FRA",2016-09-22,0
"26633","FRA",2016-09-23,0
"26634","FRA",2016-09-24,0
"26635","FRA",2016-09-25,0
"26636","FRA",2016-09-26,0
"26637","FRA",2016-09-27,0
"26638","FRA",2016-09-28,0
"26639","FRA",2016-09-29,0
"26640","FRA",2016-09-30,0
"26641","FRA",2016-10-01,0
"26642","FRA",2016-10-02,0
"26643","FRA",2016-10-03,0
"26644","FRA",2016-10-04,0
"26645","FRA",2016-10-05,0
"26646","FRA",2016-10-06,0
"26647","FRA",2016-10-07,0
"26648","FRA",2016-10-08,0
"26649","FRA",2016-10-09,0
"26650","FRA",2016-10-10,1
"26651","FRA",2016-10-11,0
"26652","FRA",2016-10-12,0
"26653","FRA",2016-10-13,0
"26654","FRA",2016-10-14,0
"26655","FRA",2016-10-15,0
"26656","FRA",2016-10-16,0
"26657","FRA",2016-10-17,0
"26658","FRA",2016-10-18,0
"26659","FRA",2016-10-19,0
"26660","FRA",2016-10-20,0
"26661","FRA",2016-10-21,0
"26662","FRA",2016-10-22,0
"26663","FRA",2016-10-23,0
"26664","FRA",2016-10-24,0
"26665","FRA",2016-10-25,0
"26666","FRA",2016-10-26,0
"26667","FRA",2016-10-27,0
"26668","FRA",2016-10-28,0
"26669","FRA",2016-10-29,0
"26670","FRA",2016-10-30,0
"26671","FRA",2016-10-31,0
"26672","FRA",2016-11-01,0
"26673","FRA",2016-11-02,0
"26674","FRA",2016-11-03,0
"26675","FRA",2016-11-04,0
"26676","FRA",2016-11-05,0
"26677","FRA",2016-11-06,0
"26678","FRA",2016-11-07,0
"26679","FRA",2016-11-08,1
"26680","FRA",2016-11-09,0
"26681","FRA",2016-11-10,0
"26682","FRA",2016-11-11,0
"26683","FRA",2016-11-12,0
"26684","FRA",2016-11-13,0
"26685","FRA",2016-11-14,0
"26686","FRA",2016-11-15,0
"26687","FRA",2016-11-16,0
"26688","FRA",2016-11-17,0
"26689","FRA",2016-11-18,0
"26690","FRA",2016-11-19,0
"26691","FRA",2016-11-20,0
"26692","FRA",2016-11-21,0
"26693","FRA",2016-11-22,0
"26694","FRA",2016-11-23,0
"26695","FRA",2016-11-24,0
"26696","FRA",2016-11-25,0
"26697","FRA",2016-11-26,0
"26698","FRA",2016-11-27,0
"26699","FRA",2016-11-28,0
"26700","FRA",2016-11-29,0
"26701","FRA",2016-11-30,0
"26702","FRA",2016-12-01,0
"26703","FRA",2016-12-02,0
"26704","FRA",2016-12-03,0
"26705","FRA",2016-12-04,0
"26706","FRA",2016-12-05,0
"26707","FRA",2016-12-06,0
"26708","FRA",2016-12-07,0
"26709","FRA",2016-12-08,1
"26710","FRA",2016-12-09,0
"26711","FRA",2016-12-10,0
"26712","FRA",2016-12-11,0
"26713","FRA",2016-12-12,0
"26714","FRA",2016-12-13,0
"26715","FRA",2016-12-14,0
"26716","FRA",2016-12-15,0
"26717","FRA",2016-12-16,0
"26718","FRA",2016-12-17,0
"26719","FRA",2016-12-18,0
"26720","FRA",2016-12-19,0
"26721","FRA",2016-12-20,0
"26722","FRA",2016-12-21,0
"26723","FRA",2016-12-22,0
"26724","FRA",2016-12-23,0
"26725","FRA",2016-12-24,0
"26726","FRA",2016-12-25,0
"26727","FRA",2016-12-26,0
"26728","FRA",2016-12-27,0
"26729","FRA",2016-12-28,0
"26730","FRA",2016-12-29,0
"26731","FRA",2016-12-30,0
"26732","FRA",2016-12-31,0
"26733","FRA",2017-01-01,0
"26734","FRA",2017-01-02,0
"26735","FRA",2017-01-03,0
"26736","FRA",2017-01-04,0
"26737","FRA",2017-01-05,0
"26738","FRA",2017-01-06,0
"26739","FRA",2017-01-07,0
"26740","FRA",2017-01-08,0
"26741","FRA",2017-01-09,0
"26742","FRA",2017-01-10,0
"26743","FRA",2017-01-11,0
"26744","FRA",2017-01-12,0
"26745","FRA",2017-01-13,0
"26746","FRA",2017-01-14,0
"26747","FRA",2017-01-15,0
"26748","FRA",2017-01-16,0
"26749","FRA",2017-01-17,0
"26750","FRA",2017-01-18,0
"26751","FRA",2017-01-19,0
"26752","FRA",2017-01-20,0
"26753","FRA",2017-01-21,0
"26754","FRA",2017-01-22,0
"26755","FRA",2017-01-23,1
"26756","FRA",2017-01-24,0
"26757","FRA",2017-01-25,0
"26758","FRA",2017-01-26,0
"26759","FRA",2017-01-27,0
"26760","FRA",2017-01-28,0
"26761","FRA",2017-01-29,0
"26762","FRA",2017-01-30,0
"26763","FRA",2017-01-31,0
"26764","FRA",2017-02-01,0
"26765","FRA",2017-02-02,0
"26766","FRA",2017-02-03,0
"26767","FRA",2017-02-04,0
"26768","FRA",2017-02-05,0
"26769","FRA",2017-02-06,0
"26770","FRA",2017-02-07,0
"26771","FRA",2017-02-08,0
"26772","FRA",2017-02-09,0
"26773","FRA",2017-02-10,0
"26774","FRA",2017-02-11,0
"26775","FRA",2017-02-12,0
"26776","FRA",2017-02-13,0
"26777","FRA",2017-02-14,0
"26778","FRA",2017-02-15,0
"26779","FRA",2017-02-16,0
"26780","FRA",2017-02-17,0
"26781","FRA",2017-02-18,0
"26782","FRA",2017-02-19,0
"26783","FRA",2017-02-20,0
"26784","FRA",2017-02-21,0
"26785","FRA",2017-02-22,0
"26786","FRA",2017-02-23,0
"26787","FRA",2017-02-24,0
"26788","FRA",2017-02-25,0
"26789","FRA",2017-02-26,0
"26790","FRA",2017-02-27,0
"26791","FRA",2017-02-28,0
"26792","FRA",2017-03-01,0
"26793","FRA",2017-03-02,0
"26794","FRA",2017-03-03,0
"26795","FRA",2017-03-04,0
"26796","FRA",2017-03-05,0
"26797","FRA",2017-03-06,0
"26798","FRA",2017-03-07,0
"26799","FRA",2017-03-08,0
"26800","FRA",2017-03-09,0
"26801","FRA",2017-03-10,0
"26802","FRA",2017-03-11,0
"26803","FRA",2017-03-12,0
"26804","FRA",2017-03-13,0
"26805","FRA",2017-03-14,0
"26806","FRA",2017-03-15,0
"26807","FRA",2017-03-16,0
"26808","FRA",2017-03-17,0
"26809","FRA",2017-03-18,0
"26810","FRA",2017-03-19,0
"26811","FRA",2017-03-20,0
"26812","FRA",2017-03-21,0
"26813","FRA",2017-03-22,0
"26814","FRA",2017-03-23,0
"26815","FRA",2017-03-24,0
"26816","FRA",2017-03-25,0
"26817","FRA",2017-03-26,0
"26818","FRA",2017-03-27,0
"26819","FRA",2017-03-28,0
"26820","FRA",2017-03-29,0
"26821","FRA",2017-03-30,0
"26822","FRA",2017-03-31,0
"26823","FRA",2017-04-01,0
"26824","FRA",2017-04-02,0
"26825","FRA",2017-04-03,0
"26826","FRA",2017-04-04,0
"26827","FRA",2017-04-05,0
"26828","FRA",2017-04-06,0
"26829","FRA",2017-04-07,0
"26830","FRA",2017-04-08,0
"26831","FRA",2017-04-09,0
"26832","FRA",2017-04-10,0
"26833","FRA",2017-04-11,0
"26834","FRA",2017-04-12,0
"26835","FRA",2017-04-13,0
"26836","FRA",2017-04-14,0
"26837","FRA",2017-04-15,0
"26838","FRA",2017-04-16,0
"26839","FRA",2017-04-17,0
"26840","FRA",2017-04-18,0
"26841","FRA",2017-04-19,0
"26842","FRA",2017-04-20,0
"26843","FRA",2017-04-21,0
"26844","FRA",2017-04-22,0
"26845","FRA",2017-04-23,0
"26846","FRA",2017-04-24,0
"26847","FRA",2017-04-25,0
"26848","FRA",2017-04-26,0
"26849","FRA",2017-04-27,0
"26850","FRA",2017-04-28,0
"26851","FRA",2017-04-29,0
"26852","FRA",2017-04-30,0
"26853","FRA",2017-05-01,0
"26854","FRA",2017-05-02,0
"26855","FRA",2017-05-03,0
"26856","FRA",2017-05-04,0
"26857","FRA",2017-05-05,0
"26858","FRA",2017-05-06,0
"26859","FRA",2017-05-07,0
"26860","FRA",2017-05-08,0
"26861","FRA",2017-05-09,0
"26862","FRA",2017-05-10,0
"26863","FRA",2017-05-11,0
"26864","FRA",2017-05-12,0
"26865","FRA",2017-05-13,0
"26866","FRA",2017-05-14,0
"26867","FRA",2017-05-15,0
"26868","FRA",2017-05-16,0
"26869","FRA",2017-05-17,0
"26870","FRA",2017-05-18,0
"26871","FRA",2017-05-19,0
"26872","FRA",2017-05-20,0
"26873","FRA",2017-05-21,0
"26874","FRA",2017-05-22,0
"26875","FRA",2017-05-23,0
"26876","FRA",2017-05-24,0
"26877","FRA",2017-05-25,0
"26878","FRA",2017-05-26,0
"26879","FRA",2017-05-27,0
"26880","FRA",2017-05-28,0
"26881","FRA",2017-05-29,1
"26882","FRA",2017-05-30,0
"26883","FRA",2017-05-31,0
"26884","FRA",2017-06-01,0
"26885","FRA",2017-06-02,0
"26886","FRA",2017-06-03,0
"26887","FRA",2017-06-04,0
"26888","FRA",2017-06-05,0
"26889","FRA",2017-06-06,0
"26890","FRA",2017-06-07,0
"26891","FRA",2017-06-08,0
"26892","FRA",2017-06-09,0
"26893","FRA",2017-06-10,0
"26894","FRA",2017-06-11,0
"26895","FRA",2017-06-12,0
"26896","FRA",2017-06-13,0
"26897","FRA",2017-06-14,0
"26898","FRA",2017-06-15,0
"26899","FRA",2017-06-16,0
"26900","FRA",2017-06-17,0
"26901","FRA",2017-06-18,0
"26902","FRA",2017-06-19,0
"26903","FRA",2017-06-20,0
"26904","FRA",2017-06-21,0
"26905","FRA",2017-06-22,0
"26906","FRA",2017-06-23,0
"26907","FRA",2017-06-24,0
"26908","FRA",2017-06-25,0
"26909","FRA",2017-06-26,0
"26910","FRA",2017-06-27,0
"26911","FRA",2017-06-28,0
"26912","FRA",2017-06-29,0
"26913","FRA",2017-06-30,0
"26914","FRA",2017-07-01,0
"26915","FRA",2017-07-02,0
"26916","FRA",2017-07-03,0
"26917","FRA",2017-07-04,0
"26918","FRA",2017-07-05,0
"26919","FRA",2017-07-06,0
"26920","FRA",2017-07-07,0
"26921","FRA",2017-07-08,0
"26922","FRA",2017-07-09,0
"26923","FRA",2017-07-10,0
"26924","FRA",2017-07-11,0
"26925","FRA",2017-07-12,0
"26926","FRA",2017-07-13,0
"26927","FRA",2017-07-14,0
"26928","FRA",2017-07-15,0
"26929","FRA",2017-07-16,0
"26930","FRA",2017-07-17,0
"26931","FRA",2017-07-18,0
"26932","FRA",2017-07-19,0
"26933","FRA",2017-07-20,0
"26934","FRA",2017-07-21,0
"26935","FRA",2017-07-22,0
"26936","FRA",2017-07-23,0
"26937","FRA",2017-07-24,0
"26938","FRA",2017-07-25,0
"26939","FRA",2017-07-26,0
"26940","FRA",2017-07-27,0
"26941","FRA",2017-07-28,0
"26942","FRA",2017-07-29,0
"26943","FRA",2017-07-30,0
"26944","FRA",2017-07-31,0
"26945","FRA",2017-08-01,0
"26946","FRA",2017-08-02,0
"26947","FRA",2017-08-03,0
"26948","FRA",2017-08-04,0
"26949","FRA",2017-08-05,0
"26950","FRA",2017-08-06,0
"26951","FRA",2017-08-07,0
"26952","FRA",2017-08-08,0
"26953","FRA",2017-08-09,0
"26954","FRA",2017-08-10,0
"26955","FRA",2017-08-11,0
"26956","FRA",2017-08-12,0
"26957","FRA",2017-08-13,0
"26958","FRA",2017-08-14,0
"26959","FRA",2017-08-15,0
"26960","FRA",2017-08-16,0
"26961","FRA",2017-08-17,0
"26962","FRA",2017-08-18,0
"26963","FRA",2017-08-19,0
"26964","FRA",2017-08-20,0
"26965","FRA",2017-08-21,0
"26966","FRA",2017-08-22,0
"26967","FRA",2017-08-23,0
"26968","FRA",2017-08-24,0
"26969","FRA",2017-08-25,0
"26970","FRA",2017-08-26,0
"26971","FRA",2017-08-27,0
"26972","FRA",2017-08-28,0
"26973","FRA",2017-08-29,0
"26974","FRA",2017-08-30,0
"26975","FRA",2017-08-31,0
"26976","FRA",2017-09-01,0
"26977","FRA",2017-09-02,0
"26978","FRA",2017-09-03,0
"26979","FRA",2017-09-04,0
"26980","FRA",2017-09-05,0
"26981","FRA",2017-09-06,0
"26982","FRA",2017-09-07,0
"26983","FRA",2017-09-08,0
"26984","FRA",2017-09-09,0
"26985","FRA",2017-09-10,0
"26986","FRA",2017-09-11,0
"26987","FRA",2017-09-12,0
"26988","FRA",2017-09-13,0
"26989","FRA",2017-09-14,0
"26990","FRA",2017-09-15,0
"26991","FRA",2017-09-16,0
"26992","FRA",2017-09-17,0
"26993","FRA",2017-09-18,0
"26994","FRA",2017-09-19,0
"26995","FRA",2017-09-20,0
"26996","FRA",2017-09-21,0
"26997","FRA",2017-09-22,0
"26998","FRA",2017-09-23,0
"26999","FRA",2017-09-24,0
"27000","FRA",2017-09-25,0
"27001","FRA",2017-09-26,0
"27002","FRA",2017-09-27,0
"27003","FRA",2017-09-28,0
"27004","FRA",2017-09-29,0
"27005","FRA",2017-09-30,0
"27006","FRA",2017-10-01,0
"27007","FRA",2017-10-02,0
"27008","FRA",2017-10-03,0
"27009","FRA",2017-10-04,0
"27010","FRA",2017-10-05,0
"27011","FRA",2017-10-06,0
"27012","FRA",2017-10-07,0
"27013","FRA",2017-10-08,0
"27014","FRA",2017-10-09,0
"27015","FRA",2017-10-10,0
"27016","FRA",2017-10-11,0
"27017","FRA",2017-10-12,0
"27018","FRA",2017-10-13,0
"27019","FRA",2017-10-14,0
"27020","FRA",2017-10-15,0
"27021","FRA",2017-10-16,0
"27022","FRA",2017-10-17,0
"27023","FRA",2017-10-18,0
"27024","FRA",2017-10-19,0
"27025","FRA",2017-10-20,0
"27026","FRA",2017-10-21,0
"27027","FRA",2017-10-22,0
"27028","FRA",2017-10-23,0
"27029","FRA",2017-10-24,0
"27030","FRA",2017-10-25,0
"27031","FRA",2017-10-26,0
"27032","FRA",2017-10-27,0
"27033","FRA",2017-10-28,0
"27034","FRA",2017-10-29,0
"27035","FRA",2017-10-30,0
"27036","FRA",2017-10-31,0
"27037","FRA",2017-11-01,0
"27038","FRA",2017-11-02,0
"27039","FRA",2017-11-03,0
"27040","FRA",2017-11-04,0
"27041","FRA",2017-11-05,0
"27042","FRA",2017-11-06,0
"27043","FRA",2017-11-07,0
"27044","FRA",2017-11-08,0
"27045","FRA",2017-11-09,0
"27046","FRA",2017-11-10,0
"27047","FRA",2017-11-11,0
"27048","FRA",2017-11-12,0
"27049","FRA",2017-11-13,0
"27050","FRA",2017-11-14,0
"27051","FRA",2017-11-15,0
"27052","FRA",2017-11-16,0
"27053","FRA",2017-11-17,0
"27054","FRA",2017-11-18,0
"27055","FRA",2017-11-19,0
"27056","FRA",2017-11-20,0
"27057","FRA",2017-11-21,0
"27058","FRA",2017-11-22,0
"27059","FRA",2017-11-23,0
"27060","FRA",2017-11-24,0
"27061","FRA",2017-11-25,0
"27062","FRA",2017-11-26,0
"27063","FRA",2017-11-27,0
"27064","FRA",2017-11-28,0
"27065","FRA",2017-11-29,0
"27066","FRA",2017-11-30,0
"27067","FRA",2017-12-01,0
"27068","FRA",2017-12-02,0
"27069","FRA",2017-12-03,0
"27070","FRA",2017-12-04,0
"27071","FRA",2017-12-05,0
"27072","FRA",2017-12-06,0
"27073","FRA",2017-12-07,0
"27074","FRA",2017-12-08,0
"27075","FRA",2017-12-09,0
"27076","FRA",2017-12-10,0
"27077","FRA",2017-12-11,0
"27078","FRA",2017-12-12,0
"27079","FRA",2017-12-13,0
"27080","FRA",2017-12-14,0
"27081","FRA",2017-12-15,0
"27082","FRA",2017-12-16,0
"27083","FRA",2017-12-17,0
"27084","FRA",2017-12-18,0
"27085","FRA",2017-12-19,0
"27086","FRA",2017-12-20,0
"27087","FRA",2017-12-21,0
"27088","FRA",2017-12-22,0
"27089","FRA",2017-12-23,0
"27090","FRA",2017-12-24,0
"27091","FRA",2017-12-25,0
"27092","FRA",2017-12-26,0
"27093","FRA",2017-12-27,0
"27094","FRA",2017-12-28,0
"27095","FRA",2017-12-29,0
"27096","FRA",2017-12-30,0
"27097","FRA",2017-12-31,0
"27098","FRA",2018-01-01,0
"27099","FRA",2018-01-02,0
"27100","FRA",2018-01-03,0
"27101","FRA",2018-01-04,0
"27102","FRA",2018-01-05,0
